files_list,image_name,enrolled,identity_name,ethnicity,Age,Identity,UnifiedQualityScore.scalar,HeadPoseYaw.scalar,HeadPosePitch.scalar,HeadPoseRoll.scalar
Caucasian_1159/Caucasian_1159_18.png,Caucasian_1159_18,enrolled,Caucasian_1159,Caucasian, 1,Caucasian_1159,14.0,100.0,100.0,100.0
Caucasian_1159/Caucasian_1159_19.png,Caucasian_1159_19,enrolled,Caucasian_1159,Caucasian, 0,Caucasian_1159,7.0,100.0,100.0,100.0
Caucasian_116/Caucasian_116_13.png,Caucasian_116_13,enrolled,Caucasian_116,Caucasian, 0,Caucasian_116,8.0,100.0,98.0,100.0
Caucasian_116/Caucasian_116_58.png,Caucasian_116_58,enrolled,Caucasian_116,Caucasian, 3,Caucasian_116,11.0,99.0,99.0,100.0
Caucasian_1161/Caucasian_1161_1.png,Caucasian_1161_1,enrolled,Caucasian_1161,Caucasian, 3,Caucasian_1161,7.0,92.0,99.0,100.0
Caucasian_1161/Caucasian_1161_2.png,Caucasian_1161_2,enrolled,Caucasian_1161,Caucasian, 2,Caucasian_1161,5.0,90.0,95.0,100.0
Caucasian_1161/Caucasian_1161_7.png,Caucasian_1161_7,enrolled,Caucasian_1161,Caucasian, 2,Caucasian_1161,7.0,89.0,94.0,100.0
Caucasian_1161/Caucasian_1161_8.png,Caucasian_1161_8,enrolled,Caucasian_1161,Caucasian, 3,Caucasian_1161,5.0,88.0,100.0,100.0
Caucasian_1164/Caucasian_1164_1.png,Caucasian_1164_1,enrolled,Caucasian_1164,Caucasian, 3,Caucasian_1164,18.0,92.0,98.0,100.0
Caucasian_1164/Caucasian_1164_4.png,Caucasian_1164_4,enrolled,Caucasian_1164,Caucasian, 2,Caucasian_1164,10.0,99.0,97.0,100.0
Caucasian_1165/Caucasian_1165_17.png,Caucasian_1165_17,enrolled,Caucasian_1165,Caucasian, 0,Caucasian_1165,3.0,100.0,100.0,100.0
Caucasian_1165/Caucasian_1165_24.png,Caucasian_1165_24,enrolled,Caucasian_1165,Caucasian, 1,Caucasian_1165,12.0,99.0,96.0,100.0
Caucasian_1167/Caucasian_1167_0.png,Caucasian_1167_0,enrolled,Caucasian_1167,Caucasian, 4,Caucasian_1167,5.0,81.0,100.0,100.0
Caucasian_1167/Caucasian_1167_11.png,Caucasian_1167_11,enrolled,Caucasian_1167,Caucasian, 5,Caucasian_1167,7.0,99.0,100.0,100.0
Caucasian_1167/Caucasian_1167_3.png,Caucasian_1167_3,enrolled,Caucasian_1167,Caucasian, 6,Caucasian_1167,7.0,92.0,100.0,100.0
Caucasian_1167/Caucasian_1167_7.png,Caucasian_1167_7,enrolled,Caucasian_1167,Caucasian, 2,Caucasian_1167,5.0,100.0,100.0,99.0
Caucasian_1168/Caucasian_1168_0.png,Caucasian_1168_0,enrolled,Caucasian_1168,Caucasian, 0,Caucasian_1168,18.0,100.0,100.0,100.0
Caucasian_1168/Caucasian_1168_7.png,Caucasian_1168_7,enrolled,Caucasian_1168,Caucasian, 1,Caucasian_1168,12.0,100.0,96.0,100.0
Caucasian_1168/Caucasian_1168_9.png,Caucasian_1168_9,enrolled,Caucasian_1168,Caucasian, 2,Caucasian_1168,9.0,97.0,99.0,100.0
Caucasian_117/Caucasian_117_254.png,Caucasian_117_254,enrolled,Caucasian_117,Caucasian, 1,Caucasian_117,4.0,100.0,99.0,100.0
Caucasian_117/Caucasian_117_472.png,Caucasian_117_472,enrolled,Caucasian_117,Caucasian, 2,Caucasian_117,7.0,91.0,95.0,100.0
Caucasian_117/Caucasian_117_607.png,Caucasian_117_607,enrolled,Caucasian_117,Caucasian, 5,Caucasian_117,14.0,88.0,96.0,100.0
Caucasian_117/Caucasian_117_80.png,Caucasian_117_80,enrolled,Caucasian_117,Caucasian, 3,Caucasian_117,10.0,100.0,100.0,100.0
Caucasian_1170/Caucasian_1170_10.png,Caucasian_1170_10,enrolled,Caucasian_1170,Caucasian, 18,Caucasian_1170,6.0,97.0,76.0,99.0
Caucasian_1170/Caucasian_1170_15.png,Caucasian_1170_15,enrolled,Caucasian_1170,Caucasian, 8,Caucasian_1170,9.0,99.0,97.0,99.0
Caucasian_1170/Caucasian_1170_4.png,Caucasian_1170_4,enrolled,Caucasian_1170,Caucasian, 7,Caucasian_1170,15.0,99.0,75.0,99.0
Caucasian_1171/Caucasian_1171_5.png,Caucasian_1171_5,enrolled,Caucasian_1171,Caucasian, 4,Caucasian_1171,9.0,91.0,97.0,99.0
Caucasian_1171/Caucasian_1171_6.png,Caucasian_1171_6,enrolled,Caucasian_1171,Caucasian, 4,Caucasian_1171,9.0,72.0,93.0,99.0
Caucasian_1172/Caucasian_1172_3.png,Caucasian_1172_3,enrolled,Caucasian_1172,Caucasian, 2,Caucasian_1172,13.0,100.0,99.0,100.0
Caucasian_1172/Caucasian_1172_6.png,Caucasian_1172_6,enrolled,Caucasian_1172,Caucasian, 3,Caucasian_1172,26.0,100.0,100.0,100.0
Caucasian_1172/Caucasian_1172_7.png,Caucasian_1172_7,enrolled,Caucasian_1172,Caucasian, 3,Caucasian_1172,22.0,100.0,100.0,100.0
Caucasian_1173/Caucasian_1173_11.png,Caucasian_1173_11,enrolled,Caucasian_1173,Caucasian, 9,Caucasian_1173,28.0,99.0,100.0,100.0
Caucasian_1173/Caucasian_1173_2.png,Caucasian_1173_2,enrolled,Caucasian_1173,Caucasian, 7,Caucasian_1173,48.0,98.0,100.0,100.0
Caucasian_1173/Caucasian_1173_9.png,Caucasian_1173_9,enrolled,Caucasian_1173,Caucasian, 11,Caucasian_1173,57.0,100.0,100.0,100.0
Caucasian_1174/Caucasian_1174_0.png,Caucasian_1174_0,enrolled,Caucasian_1174,Caucasian, 18,Caucasian_1174,19.0,77.0,90.0,100.0
Caucasian_1174/Caucasian_1174_2.png,Caucasian_1174_2,enrolled,Caucasian_1174,Caucasian, 5,Caucasian_1174,4.0,98.0,99.0,100.0
Caucasian_1178/Caucasian_1178_4.png,Caucasian_1178_4,enrolled,Caucasian_1178,Caucasian, 1,Caucasian_1178,22.0,100.0,100.0,100.0
Caucasian_1178/Caucasian_1178_7.png,Caucasian_1178_7,enrolled,Caucasian_1178,Caucasian, 6,Caucasian_1178,17.0,99.0,80.0,98.0
Caucasian_1179/Caucasian_1179_2.png,Caucasian_1179_2,enrolled,Caucasian_1179,Caucasian, 0,Caucasian_1179,10.0,100.0,100.0,100.0
Caucasian_1179/Caucasian_1179_3.png,Caucasian_1179_3,enrolled,Caucasian_1179,Caucasian, 0,Caucasian_1179,19.0,97.0,97.0,100.0
Caucasian_1179/Caucasian_1179_5.png,Caucasian_1179_5,enrolled,Caucasian_1179,Caucasian, 0,Caucasian_1179,12.0,100.0,100.0,100.0
Caucasian_118/Caucasian_118_13.png,Caucasian_118_13,enrolled,Caucasian_118,Caucasian, 6,Caucasian_118,8.0,92.0,99.0,100.0
Caucasian_118/Caucasian_118_28.png,Caucasian_118_28,enrolled,Caucasian_118,Caucasian, 3,Caucasian_118,8.0,89.0,99.0,100.0
Caucasian_1180/Caucasian_1180_0.png,Caucasian_1180_0,enrolled,Caucasian_1180,Caucasian, 2,Caucasian_1180,11.0,100.0,100.0,100.0
Caucasian_1180/Caucasian_1180_2.png,Caucasian_1180_2,enrolled,Caucasian_1180,Caucasian, 2,Caucasian_1180,14.0,100.0,100.0,100.0
Caucasian_1183/Caucasian_1183_12.png,Caucasian_1183_12,enrolled,Caucasian_1183,Caucasian, 7,Caucasian_1183,14.0,99.0,100.0,100.0
Caucasian_1183/Caucasian_1183_32.png,Caucasian_1183_32,enrolled,Caucasian_1183,Caucasian, 5,Caucasian_1183,16.0,98.0,100.0,100.0
Caucasian_1183/Caucasian_1183_54.png,Caucasian_1183_54,enrolled,Caucasian_1183,Caucasian, 16,Caucasian_1183,4.0,66.0,89.0,99.0
Caucasian_1183/Caucasian_1183_57.png,Caucasian_1183_57,enrolled,Caucasian_1183,Caucasian, 5,Caucasian_1183,19.0,99.0,98.0,100.0
Caucasian_1183/Caucasian_1183_67.png,Caucasian_1183_67,enrolled,Caucasian_1183,Caucasian, 7,Caucasian_1183,9.0,100.0,96.0,100.0
Caucasian_1185/Caucasian_1185_22.png,Caucasian_1185_22,enrolled,Caucasian_1185,Caucasian, 2,Caucasian_1185,17.0,100.0,95.0,100.0
Caucasian_1185/Caucasian_1185_23.png,Caucasian_1185_23,enrolled,Caucasian_1185,Caucasian, 4,Caucasian_1185,5.0,76.0,91.0,100.0
Caucasian_1185/Caucasian_1185_34.png,Caucasian_1185_34,enrolled,Caucasian_1185,Caucasian, 1,Caucasian_1185,9.0,100.0,97.0,100.0
Caucasian_1185/Caucasian_1185_36.png,Caucasian_1185_36,enrolled,Caucasian_1185,Caucasian, 1,Caucasian_1185,11.0,94.0,100.0,100.0
Caucasian_1188/Caucasian_1188_21.png,Caucasian_1188_21,enrolled,Caucasian_1188,Caucasian, 15,Caucasian_1188,9.0,97.0,94.0,100.0
Caucasian_1188/Caucasian_1188_8.png,Caucasian_1188_8,enrolled,Caucasian_1188,Caucasian, 1,Caucasian_1188,19.0,96.0,99.0,100.0
Caucasian_1189/Caucasian_1189_1.png,Caucasian_1189_1,enrolled,Caucasian_1189,Caucasian, 1,Caucasian_1189,8.0,100.0,99.0,100.0
Caucasian_1189/Caucasian_1189_2.png,Caucasian_1189_2,enrolled,Caucasian_1189,Caucasian, 3,Caucasian_1189,15.0,99.0,100.0,100.0
Caucasian_119/Caucasian_119_32.png,Caucasian_119_32,enrolled,Caucasian_119,Caucasian, 10,Caucasian_119,12.0,90.0,99.0,100.0
Caucasian_119/Caucasian_119_33.png,Caucasian_119_33,enrolled,Caucasian_119,Caucasian, 11,Caucasian_119,13.0,89.0,98.0,100.0
Caucasian_1191/Caucasian_1191_2.png,Caucasian_1191_2,enrolled,Caucasian_1191,Caucasian, 1,Caucasian_1191,5.0,80.0,87.0,99.0
Caucasian_1191/Caucasian_1191_3.png,Caucasian_1191_3,enrolled,Caucasian_1191,Caucasian, 0,Caucasian_1191,7.0,93.0,100.0,100.0
Caucasian_1192/Caucasian_1192_4.png,Caucasian_1192_4,enrolled,Caucasian_1192,Caucasian, 6,Caucasian_1192,18.0,100.0,98.0,100.0
Caucasian_1192/Caucasian_1192_6.png,Caucasian_1192_6,enrolled,Caucasian_1192,Caucasian, 6,Caucasian_1192,28.0,100.0,85.0,100.0
Caucasian_1193/Caucasian_1193_15.png,Caucasian_1193_15,enrolled,Caucasian_1193,Caucasian, 6,Caucasian_1193,23.0,92.0,92.0,100.0
Caucasian_1193/Caucasian_1193_47.png,Caucasian_1193_47,enrolled,Caucasian_1193,Caucasian, 12,Caucasian_1193,13.0,88.0,91.0,100.0
Caucasian_1193/Caucasian_1193_62.png,Caucasian_1193_62,enrolled,Caucasian_1193,Caucasian, 7,Caucasian_1193,19.0,100.0,97.0,100.0
Caucasian_1197/Caucasian_1197_1.png,Caucasian_1197_1,enrolled,Caucasian_1197,Caucasian, 1,Caucasian_1197,7.0,98.0,99.0,100.0
Caucasian_1197/Caucasian_1197_3.png,Caucasian_1197_3,enrolled,Caucasian_1197,Caucasian, 3,Caucasian_1197,8.0,97.0,100.0,100.0
Caucasian_1197/Caucasian_1197_7.png,Caucasian_1197_7,enrolled,Caucasian_1197,Caucasian, 2,Caucasian_1197,4.0,98.0,99.0,100.0
Caucasian_1198/Caucasian_1198_0.png,Caucasian_1198_0,enrolled,Caucasian_1198,Caucasian, 4,Caucasian_1198,12.0,86.0,95.0,100.0
Caucasian_1198/Caucasian_1198_11.png,Caucasian_1198_11,enrolled,Caucasian_1198,Caucasian, 3,Caucasian_1198,12.0,100.0,99.0,96.0
Caucasian_1198/Caucasian_1198_12.png,Caucasian_1198_12,enrolled,Caucasian_1198,Caucasian, 7,Caucasian_1198,8.0,83.0,96.0,99.0
Caucasian_1198/Caucasian_1198_5.png,Caucasian_1198_5,enrolled,Caucasian_1198,Caucasian, 2,Caucasian_1198,16.0,99.0,100.0,100.0
Caucasian_1199/Caucasian_1199_0.png,Caucasian_1199_0,enrolled,Caucasian_1199,Caucasian, 1,Caucasian_1199,13.0,100.0,100.0,100.0
Caucasian_1199/Caucasian_1199_2.png,Caucasian_1199_2,enrolled,Caucasian_1199,Caucasian, 1,Caucasian_1199,10.0,100.0,100.0,100.0
Caucasian_12/Caucasian_12_0.png,Caucasian_12_0,enrolled,Caucasian_12,Caucasian, 8,Caucasian_12,56.0,99.0,99.0,100.0
Caucasian_12/Caucasian_12_10.png,Caucasian_12_10,enrolled,Caucasian_12,Caucasian, 10,Caucasian_12,55.0,93.0,97.0,100.0
Caucasian_12/Caucasian_12_11.png,Caucasian_12_11,enrolled,Caucasian_12,Caucasian, 11,Caucasian_12,54.0,97.0,98.0,100.0
Caucasian_12/Caucasian_12_4.png,Caucasian_12_4,enrolled,Caucasian_12,Caucasian, 10,Caucasian_12,32.0,100.0,100.0,100.0
Caucasian_12/Caucasian_12_5.png,Caucasian_12_5,enrolled,Caucasian_12,Caucasian, 7,Caucasian_12,44.0,98.0,98.0,100.0
Caucasian_12/Caucasian_12_8.png,Caucasian_12_8,enrolled,Caucasian_12,Caucasian, 9,Caucasian_12,62.0,100.0,99.0,100.0
Caucasian_120/Caucasian_120_1.png,Caucasian_120_1,enrolled,Caucasian_120,Caucasian, 2,Caucasian_120,16.0,92.0,99.0,100.0
Caucasian_120/Caucasian_120_5.png,Caucasian_120_5,enrolled,Caucasian_120,Caucasian, 4,Caucasian_120,15.0,99.0,99.0,100.0
Caucasian_1201/Caucasian_1201_10.png,Caucasian_1201_10,enrolled,Caucasian_1201,Caucasian, 1,Caucasian_1201,14.0,99.0,100.0,100.0
Caucasian_1201/Caucasian_1201_6.png,Caucasian_1201_6,enrolled,Caucasian_1201,Caucasian, 1,Caucasian_1201,13.0,97.0,98.0,100.0
Caucasian_1203/Caucasian_1203_11.png,Caucasian_1203_11,enrolled,Caucasian_1203,Caucasian, 4,Caucasian_1203,13.0,97.0,96.0,100.0
Caucasian_1203/Caucasian_1203_14.png,Caucasian_1203_14,enrolled,Caucasian_1203,Caucasian, 6,Caucasian_1203,14.0,74.0,100.0,100.0
Caucasian_1203/Caucasian_1203_2.png,Caucasian_1203_2,enrolled,Caucasian_1203,Caucasian, 5,Caucasian_1203,12.0,78.0,99.0,100.0
Caucasian_1203/Caucasian_1203_41.png,Caucasian_1203_41,enrolled,Caucasian_1203,Caucasian, 3,Caucasian_1203,6.0,96.0,100.0,100.0
Caucasian_1203/Caucasian_1203_46.png,Caucasian_1203_46,enrolled,Caucasian_1203,Caucasian, 3,Caucasian_1203,6.0,100.0,99.0,100.0
Caucasian_1204/Caucasian_1204_12.png,Caucasian_1204_12,enrolled,Caucasian_1204,Caucasian, 1,Caucasian_1204,15.0,98.0,100.0,100.0
Caucasian_1204/Caucasian_1204_16.png,Caucasian_1204_16,enrolled,Caucasian_1204,Caucasian, 2,Caucasian_1204,12.0,77.0,100.0,100.0
Caucasian_1205/Caucasian_1205_22.png,Caucasian_1205_22,enrolled,Caucasian_1205,Caucasian, 0,Caucasian_1205,31.0,100.0,99.0,100.0
Caucasian_1205/Caucasian_1205_23.png,Caucasian_1205_23,enrolled,Caucasian_1205,Caucasian, 2,Caucasian_1205,20.0,98.0,97.0,100.0
Caucasian_1206/Caucasian_1206_3.png,Caucasian_1206_3,enrolled,Caucasian_1206,Caucasian, 2,Caucasian_1206,8.0,99.0,69.0,100.0
Caucasian_1206/Caucasian_1206_7.png,Caucasian_1206_7,enrolled,Caucasian_1206,Caucasian, 1,Caucasian_1206,9.0,100.0,98.0,100.0
Caucasian_1207/Caucasian_1207_0.png,Caucasian_1207_0,enrolled,Caucasian_1207,Caucasian, 1,Caucasian_1207,16.0,96.0,100.0,100.0
Caucasian_1207/Caucasian_1207_1.png,Caucasian_1207_1,enrolled,Caucasian_1207,Caucasian, 0,Caucasian_1207,9.0,99.0,99.0,100.0
Caucasian_1207/Caucasian_1207_2.png,Caucasian_1207_2,enrolled,Caucasian_1207,Caucasian, 2,Caucasian_1207,5.0,85.0,99.0,99.0
Caucasian_1208/Caucasian_1208_0.png,Caucasian_1208_0,enrolled,Caucasian_1208,Caucasian, 5,Caucasian_1208,8.0,80.0,96.0,99.0
Caucasian_1208/Caucasian_1208_2.png,Caucasian_1208_2,enrolled,Caucasian_1208,Caucasian, 0,Caucasian_1208,9.0,97.0,96.0,100.0
Caucasian_1209/Caucasian_1209_15.png,Caucasian_1209_15,enrolled,Caucasian_1209,Caucasian, 0,Caucasian_1209,6.0,98.0,95.0,100.0
Caucasian_1209/Caucasian_1209_27.png,Caucasian_1209_27,enrolled,Caucasian_1209,Caucasian, 6,Caucasian_1209,13.0,99.0,88.0,99.0
Caucasian_1209/Caucasian_1209_30.png,Caucasian_1209_30,enrolled,Caucasian_1209,Caucasian, 2,Caucasian_1209,10.0,63.0,96.0,99.0
Caucasian_121/Caucasian_121_121.png,Caucasian_121_121,enrolled,Caucasian_121,Caucasian, 0,Caucasian_121,9.0,99.0,99.0,100.0
Caucasian_121/Caucasian_121_133.png,Caucasian_121_133,enrolled,Caucasian_121,Caucasian, 2,Caucasian_121,17.0,94.0,87.0,100.0
Caucasian_121/Caucasian_121_191.png,Caucasian_121_191,enrolled,Caucasian_121,Caucasian, 0,Caucasian_121,22.0,100.0,100.0,100.0
Caucasian_121/Caucasian_121_56.png,Caucasian_121_56,enrolled,Caucasian_121,Caucasian, 9,Caucasian_121,12.0,100.0,78.0,100.0
Caucasian_1210/Caucasian_1210_1.png,Caucasian_1210_1,enrolled,Caucasian_1210,Caucasian, 5,Caucasian_1210,28.0,100.0,100.0,100.0
Caucasian_1210/Caucasian_1210_11.png,Caucasian_1210_11,enrolled,Caucasian_1210,Caucasian, 6,Caucasian_1210,17.0,92.0,95.0,100.0
Caucasian_1210/Caucasian_1210_16.png,Caucasian_1210_16,enrolled,Caucasian_1210,Caucasian, 4,Caucasian_1210,32.0,97.0,100.0,100.0
Caucasian_1210/Caucasian_1210_5.png,Caucasian_1210_5,enrolled,Caucasian_1210,Caucasian, 7,Caucasian_1210,18.0,100.0,100.0,100.0
Caucasian_1211/Caucasian_1211_1.png,Caucasian_1211_1,enrolled,Caucasian_1211,Caucasian, 2,Caucasian_1211,11.0,86.0,96.0,98.0
Caucasian_1211/Caucasian_1211_12.png,Caucasian_1211_12,enrolled,Caucasian_1211,Caucasian, 1,Caucasian_1211,16.0,92.0,99.0,100.0
Caucasian_1211/Caucasian_1211_15.png,Caucasian_1211_15,enrolled,Caucasian_1211,Caucasian, 1,Caucasian_1211,6.0,96.0,100.0,100.0
Caucasian_1214/Caucasian_1214_5.png,Caucasian_1214_5,enrolled,Caucasian_1214,Caucasian, 10,Caucasian_1214,10.0,92.0,90.0,98.0
Caucasian_1214/Caucasian_1214_63.png,Caucasian_1214_63,enrolled,Caucasian_1214,Caucasian, 2,Caucasian_1214,19.0,80.0,98.0,98.0
Caucasian_1217/Caucasian_1217_0.png,Caucasian_1217_0,enrolled,Caucasian_1217,Caucasian, 3,Caucasian_1217,11.0,84.0,91.0,99.0
Caucasian_1217/Caucasian_1217_7.png,Caucasian_1217_7,enrolled,Caucasian_1217,Caucasian, 1,Caucasian_1217,11.0,100.0,98.0,100.0
Caucasian_1218/Caucasian_1218_1.png,Caucasian_1218_1,enrolled,Caucasian_1218,Caucasian, 4,Caucasian_1218,15.0,91.0,98.0,100.0
Caucasian_1218/Caucasian_1218_11.png,Caucasian_1218_11,enrolled,Caucasian_1218,Caucasian, 0,Caucasian_1218,10.0,100.0,100.0,100.0
Caucasian_1218/Caucasian_1218_15.png,Caucasian_1218_15,enrolled,Caucasian_1218,Caucasian, 2,Caucasian_1218,18.0,100.0,100.0,100.0
Caucasian_1218/Caucasian_1218_8.png,Caucasian_1218_8,enrolled,Caucasian_1218,Caucasian, 6,Caucasian_1218,11.0,74.0,95.0,100.0
Caucasian_1219/Caucasian_1219_1.png,Caucasian_1219_1,enrolled,Caucasian_1219,Caucasian, 1,Caucasian_1219,10.0,85.0,100.0,100.0
Caucasian_1219/Caucasian_1219_2.png,Caucasian_1219_2,enrolled,Caucasian_1219,Caucasian, 4,Caucasian_1219,10.0,70.0,94.0,99.0
Caucasian_1219/Caucasian_1219_3.png,Caucasian_1219_3,enrolled,Caucasian_1219,Caucasian, 2,Caucasian_1219,19.0,100.0,100.0,100.0
Caucasian_122/Caucasian_122_30.png,Caucasian_122_30,enrolled,Caucasian_122,Caucasian, 3,Caucasian_122,13.0,100.0,97.0,100.0
Caucasian_122/Caucasian_122_34.png,Caucasian_122_34,enrolled,Caucasian_122,Caucasian, 2,Caucasian_122,11.0,99.0,100.0,100.0
Caucasian_122/Caucasian_122_71.png,Caucasian_122_71,enrolled,Caucasian_122,Caucasian, 8,Caucasian_122,22.0,100.0,96.0,100.0
Caucasian_1221/Caucasian_1221_13.png,Caucasian_1221_13,enrolled,Caucasian_1221,Caucasian, 0,Caucasian_1221,24.0,100.0,98.0,99.0
Caucasian_1221/Caucasian_1221_7.png,Caucasian_1221_7,enrolled,Caucasian_1221,Caucasian, 0,Caucasian_1221,22.0,95.0,96.0,100.0
Caucasian_1222/Caucasian_1222_1.png,Caucasian_1222_1,enrolled,Caucasian_1222,Caucasian, 2,Caucasian_1222,7.0,98.0,93.0,100.0
Caucasian_1222/Caucasian_1222_17.png,Caucasian_1222_17,enrolled,Caucasian_1222,Caucasian, 1,Caucasian_1222,14.0,100.0,100.0,100.0
Caucasian_1223/Caucasian_1223_12.png,Caucasian_1223_12,enrolled,Caucasian_1223,Caucasian, 4,Caucasian_1223,7.0,99.0,99.0,100.0
Caucasian_1223/Caucasian_1223_2.png,Caucasian_1223_2,enrolled,Caucasian_1223,Caucasian, 2,Caucasian_1223,10.0,100.0,94.0,100.0
Caucasian_1229/Caucasian_1229_17.png,Caucasian_1229_17,enrolled,Caucasian_1229,Caucasian, 3,Caucasian_1229,11.0,99.0,100.0,100.0
Caucasian_1229/Caucasian_1229_6.png,Caucasian_1229_6,enrolled,Caucasian_1229,Caucasian, 3,Caucasian_1229,19.0,99.0,100.0,100.0
Caucasian_123/Caucasian_123_0.png,Caucasian_123_0,enrolled,Caucasian_123,Caucasian, 5,Caucasian_123,11.0,95.0,92.0,100.0
Caucasian_123/Caucasian_123_6.png,Caucasian_123_6,enrolled,Caucasian_123,Caucasian, 1,Caucasian_123,14.0,96.0,93.0,100.0
Caucasian_123/Caucasian_123_7.png,Caucasian_123_7,enrolled,Caucasian_123,Caucasian, 0,Caucasian_123,20.0,100.0,98.0,100.0
Caucasian_1230/Caucasian_1230_14.png,Caucasian_1230_14,enrolled,Caucasian_1230,Caucasian, 11,Caucasian_1230,20.0,99.0,98.0,100.0
Caucasian_1230/Caucasian_1230_17.png,Caucasian_1230_17,enrolled,Caucasian_1230,Caucasian, 8,Caucasian_1230,34.0,100.0,99.0,100.0
Caucasian_1231/Caucasian_1231_0.png,Caucasian_1231_0,enrolled,Caucasian_1231,Caucasian, 1,Caucasian_1231,18.0,100.0,100.0,100.0
Caucasian_1231/Caucasian_1231_2.png,Caucasian_1231_2,enrolled,Caucasian_1231,Caucasian, 0,Caucasian_1231,24.0,100.0,94.0,100.0
Caucasian_1231/Caucasian_1231_3.png,Caucasian_1231_3,enrolled,Caucasian_1231,Caucasian, 1,Caucasian_1231,17.0,98.0,100.0,100.0
Caucasian_1231/Caucasian_1231_5.png,Caucasian_1231_5,enrolled,Caucasian_1231,Caucasian, 0,Caucasian_1231,24.0,95.0,92.0,100.0
Caucasian_1233/Caucasian_1233_12.png,Caucasian_1233_12,enrolled,Caucasian_1233,Caucasian, 2,Caucasian_1233,9.0,99.0,97.0,100.0
Caucasian_1233/Caucasian_1233_14.png,Caucasian_1233_14,enrolled,Caucasian_1233,Caucasian, 0,Caucasian_1233,8.0,99.0,100.0,100.0
Caucasian_1233/Caucasian_1233_31.png,Caucasian_1233_31,enrolled,Caucasian_1233,Caucasian, 4,Caucasian_1233,36.0,93.0,99.0,100.0
Caucasian_1233/Caucasian_1233_53.png,Caucasian_1233_53,enrolled,Caucasian_1233,Caucasian, 0,Caucasian_1233,5.0,97.0,99.0,100.0
Caucasian_1234/Caucasian_1234_1.png,Caucasian_1234_1,enrolled,Caucasian_1234,Caucasian, 5,Caucasian_1234,6.0,100.0,89.0,100.0
Caucasian_1234/Caucasian_1234_4.png,Caucasian_1234_4,enrolled,Caucasian_1234,Caucasian, 0,Caucasian_1234,10.0,98.0,97.0,100.0
Caucasian_1234/Caucasian_1234_6.png,Caucasian_1234_6,enrolled,Caucasian_1234,Caucasian, 1,Caucasian_1234,7.0,97.0,98.0,100.0
Caucasian_1235/Caucasian_1235_2.png,Caucasian_1235_2,enrolled,Caucasian_1235,Caucasian, 7,Caucasian_1235,4.0,86.0,94.0,99.0
Caucasian_1235/Caucasian_1235_7.png,Caucasian_1235_7,enrolled,Caucasian_1235,Caucasian, 5,Caucasian_1235,16.0,99.0,100.0,100.0
Caucasian_1236/Caucasian_1236_0.png,Caucasian_1236_0,enrolled,Caucasian_1236,Caucasian, 3,Caucasian_1236,4.0,100.0,100.0,100.0
Caucasian_1236/Caucasian_1236_1.png,Caucasian_1236_1,enrolled,Caucasian_1236,Caucasian, 1,Caucasian_1236,20.0,100.0,97.0,100.0
Caucasian_1237/Caucasian_1237_0.png,Caucasian_1237_0,enrolled,Caucasian_1237,Caucasian, 2,Caucasian_1237,28.0,100.0,88.0,100.0
Caucasian_1237/Caucasian_1237_1.png,Caucasian_1237_1,enrolled,Caucasian_1237,Caucasian, 0,Caucasian_1237,29.0,96.0,100.0,100.0
Caucasian_1237/Caucasian_1237_7.png,Caucasian_1237_7,enrolled,Caucasian_1237,Caucasian, 1,Caucasian_1237,20.0,98.0,93.0,100.0
Caucasian_1238/Caucasian_1238_12.png,Caucasian_1238_12,enrolled,Caucasian_1238,Caucasian, 3,Caucasian_1238,8.0,100.0,97.0,100.0
Caucasian_1238/Caucasian_1238_13.png,Caucasian_1238_13,enrolled,Caucasian_1238,Caucasian, 4,Caucasian_1238,9.0,95.0,85.0,99.0
Caucasian_1238/Caucasian_1238_7.png,Caucasian_1238_7,enrolled,Caucasian_1238,Caucasian, 5,Caucasian_1238,8.0,92.0,96.0,99.0
Caucasian_1238/Caucasian_1238_8.png,Caucasian_1238_8,enrolled,Caucasian_1238,Caucasian, 3,Caucasian_1238,9.0,100.0,99.0,100.0
Caucasian_1239/Caucasian_1239_0.png,Caucasian_1239_0,enrolled,Caucasian_1239,Caucasian, 0,Caucasian_1239,27.0,89.0,97.0,99.0
Caucasian_1239/Caucasian_1239_1.png,Caucasian_1239_1,enrolled,Caucasian_1239,Caucasian, 0,Caucasian_1239,20.0,100.0,99.0,100.0
Caucasian_1239/Caucasian_1239_12.png,Caucasian_1239_12,enrolled,Caucasian_1239,Caucasian, 4,Caucasian_1239,31.0,100.0,100.0,100.0
Caucasian_1241/Caucasian_1241_1.png,Caucasian_1241_1,enrolled,Caucasian_1241,Caucasian, 0,Caucasian_1241,16.0,99.0,98.0,100.0
Caucasian_1241/Caucasian_1241_3.png,Caucasian_1241_3,enrolled,Caucasian_1241,Caucasian, 0,Caucasian_1241,12.0,94.0,98.0,100.0
Caucasian_1241/Caucasian_1241_4.png,Caucasian_1241_4,enrolled,Caucasian_1241,Caucasian, 0,Caucasian_1241,13.0,100.0,100.0,100.0
Caucasian_1242/Caucasian_1242_2.png,Caucasian_1242_2,enrolled,Caucasian_1242,Caucasian, 1,Caucasian_1242,11.0,96.0,100.0,100.0
Caucasian_1242/Caucasian_1242_3.png,Caucasian_1242_3,enrolled,Caucasian_1242,Caucasian, 1,Caucasian_1242,9.0,100.0,92.0,100.0
